Type,Csid,Cgrid,Cap_kW,waitingLine,Vol_0min,Vol_30min,Vol_60min,ElapsedTime
F,90000800,0,0,0,0,0,0,77700
F,90001000,0,0,0,0,0,0,77700
F,90001200,0,0,0,0,0,0,77700
F,90001201,1,0,0,0,0,0,77700
F,90001600,0,0,0,0,0,0,77700
F,90000000,0,90,1,1,0,0,77760
F,90000001,1,0,1,0,0,0,77760
F,90000200,0,90,1,1,0,0,77760
F,90000201,1,0,1,0,0,0,77760
F,90000400,0,0,0,0,0,0,77760
F,90000401,1,0,0,0,0,0,77760
F,90000800,0,0,0,0,0,0,77760
F,90001000,0,0,0,0,0,0,77760
F,90001200,0,0,0,0,0,0,77760
F,90001201,1,0,0,0,0,0,77760
F,90001600,0,0,0,0,0,0,77760
F,90000000,0,90,1,1,0,0,77820
F,90000001,1,0,1,0,0,0,77820
F,90000200,0,90,1,1,0,0,77820
F,90000201,1,0,1,0,0,0,77820
F,90000400,0,0,0,0,0,0,77820
F,90000401,1,0,0,0,0,0,77820
F,90000800,0,0,0,0,0,0,77820
F,90001000,0,0,0,0,0,0,77820
F,90001200,0,0,0,0,0,0,77820
F,90001201,1,0,0,0,0,0,77820
F,90001600,0,0,0,0,0,0,77820
F,90000000,0,90,1,1,0,0,77880
F,90000001,1,0,1,0,0,0,77880
F,90000200,0,90,1,1,0,0,77880
F,90000201,1,0,1,0,0,0,77880
F,90000400,0,0,0,0,0,0,77880
F,90000401,1,0,0,0,0,0,77880
F,90000800,0,0,0,0,0,0,77880
F,90001000,0,0,0,0,0,0,77880
F,90001200,0,0,0,0,0,0,77880
F,90001201,1,0,0,0,0,0,77880
F,90001600,0,0,0,0,0,0,77880
F,90000000,0,90,1,1,0,0,77940
F,90000001,1,0,1,0,0,0,77940
F,90000200,0,90,1,1,0,0,77940
F,90000201,1,0,1,0,0,0,77940
F,90000400,0,0,0,0,0,0,77940
F,90000401,1,0,0,0,0,0,77940
F,90000800,0,0,0,0,0,0,77940
F,90001000,0,0,0,0,0,0,77940
F,90001200,0,0,0,0,0,0,77940
F,90001201,1,0,0,0,0,0,77940
F,90001600,0,0,0,0,0,0,77940
F,90000000,0,90,1,1,0,0,78000
F,90000001,1,0,1,0,0,0,78000
F,90000200,0,90,1,1,0,0,78000
F,90000201,1,0,1,0,0,0,78000
F,90000400,0,0,0,0,0,0,78000
F,90000401,1,0,0,0,0,0,78000
F,90000800,0,0,0,0,0,0,78000
F,90001000,0,0,0,0,0,0,78000
F,90001200,0,0,0,0,0,0,78000
F,90001201,1,0,0,0,0,0,78000
F,90001600,0,0,0,0,0,0,78000
F,90000000,0,0,0,0,0,0,78060
F,90000001,1,0,0,0,0,0,78060
F,90000200,0,90,1,1,0,0,78060
F,90000201,1,0,1,0,0,0,78060
F,90000400,0,0,0,0,0,0,78060
F,90000401,1,0,0,0,0,0,78060
F,90000800,0,0,0,0,0,0,78060
F,90001000,0,0,0,0,0,0,78060
F,90001200,0,0,0,0,0,0,78060
F,90001201,1,0,0,0,0,0,78060
F,90001600,0,0,0,0,0,0,78060
F,90000000,0,0,0,0,0,0,78120
F,90000001,1,0,0,0,0,0,78120
F,90000200,0,90,1,1,0,0,78120
F,90000201,1,0,1,0,0,0,78120
F,90000400,0,0,0,0,0,0,78120
F,90000401,1,0,0,0,0,0,78120
F,90000800,0,0,0,0,0,0,78120
F,90001000,0,0,0,0,0,0,78120
F,90001200,0,0,0,0,0,0,78120
F,90001201,1,0,0,0,0,0,78120
F,90001600,0,0,0,0,0,0,78120
F,90000000,0,0,0,0,0,0,78180
F,90000001,1,0,0,0,0,0,78180
F,90000200,0,90,1,1,0,0,78180
F,90000201,1,0,1,0,0,0,78180
F,90000400,0,0,0,0,0,0,78180
F,90000401,1,0,0,0,0,0,78180
F,90000800,0,0,0,0,0,0,78180
F,90001000,0,0,0,0,0,0,78180
F,90001200,0,0,0,0,0,0,78180
F,90001201,1,0,0,0,0,0,78180
F,90001600,0,0,0,0,0,0,78180
F,90000000,0,0,0,0,0,0,78240
F,90000001,1,0,0,0,0,0,78240
F,90000200,0,0,0,0,0,0,78240
F,90000201,1,0,0,0,0,0,78240
F,90000400,0,0,0,0,0,0,78240
F,90000401,1,0,0,0,0,0,78240
F,90000800,0,0,0,0,0,0,78240
F,90001000,0,0,0,0,0,0,78240
F,90001200,0,0,0,0,0,0,78240
F,90001201,1,0,0,0,0,0,78240
F,90001600,0,0,0,0,0,0,78240
F,90000000,0,0,0,0,0,0,78300
F,90000001,1,0,0,0,0,0,78300
F,90000200,0,0,0,0,0,0,78300
F,90000201,1,0,0,0,0,0,78300
F,90000400,0,0,0,0,0,0,78300
F,90000401,1,0,0,0,0,0,78300
F,90000800,0,0,0,0,0,0,78300
F,90001000,0,0,0,0,0,0,78300
F,90001200,0,0,0,0,0,0,78300
F,90001201,1,0,0,0,0,0,78300
F,90001600,0,0,0,0,0,0,78300
F,90000000,0,0,0,0,0,0,78360
F,90000001,1,0,0,0,0,0,78360
F,90000200,0,0,0,0,0,0,78360
F,90000201,1,0,0,0,0,0,78360
F,90000400,0,0,0,0,0,0,78360
F,90000401,1,0,0,0,0,0,78360
F,90000800,0,0,0,0,0,0,78360
F,90001000,0,0,0,0,0,0,78360
F,90001200,0,0,0,0,0,0,78360
F,90001201,1,0,0,0,0,0,78360
F,90001600,0,0,0,0,0,0,78360
F,90000000,0,0,0,0,0,0,78420
F,90000001,1,0,0,0,0,0,78420
F,90000200,0,0,0,0,0,0,78420
F,90000201,1,0,0,0,0,0,78420
F,90000400,0,0,0,0,0,0,78420
F,90000401,1,0,0,0,0,0,78420
F,90000800,0,0,0,0,0,0,78420
F,90001000,0,0,0,0,0,0,78420
F,90001200,0,0,0,0,0,0,78420
F,90001201,1,0,0,0,0,0,78420
F,90001600,0,0,0,0,0,0,78420
F,90000000,0,0,0,0,0,0,78480
F,90000001,1,0,0,0,0,0,78480
F,90000200,0,0,0,0,0,0,78480
F,90000201,1,0,0,0,0,0,78480
F,90000400,0,0,0,0,0,0,78480
F,90000401,1,0,0,0,0,0,78480
F,90000800,0,0,0,0,0,0,78480
F,90001000,0,0,0,0,0,0,78480
F,90001200,0,0,0,0,0,0,78480
F,90001201,1,0,0,0,0,0,78480
F,90001600,0,0,0,0,0,0,78480
F,90000000,0,0,0,0,0,0,78540
F,90000001,1,0,0,0,0,0,78540
F,90000200,0,0,0,0,0,0,78540
F,90000201,1,0,0,0,0,0,78540
F,90000400,0,0,0,0,0,0,78540
F,90000401,1,0,0,0,0,0,78540
F,90000800,0,0,0,0,0,0,78540
F,90001000,0,0,0,0,0,0,78540
F,90001200,0,0,0,0,0,0,78540
F,90001201,1,0,0,0,0,0,78540
F,90001600,0,0,0,0,0,0,78540
F,90000000,0,0,0,0,0,0,78600
F,90000001,1,0,0,0,0,0,78600
F,90000200,0,0,0,0,0,0,78600
F,90000201,1,0,0,0,0,0,78600
F,90000400,0,0,0,0,0,0,78600
F,90000401,1,0,0,0,0,0,78600
F,90000800,0,0,0,0,0,0,78600
F,90001000,0,0,0,0,0,0,78600
F,90001200,0,0,0,0,0,0,78600
F,90001201,1,0,0,0,0,0,78600
F,90001600,0,0,0,0,0,0,78600
F,90000000,0,0,0,0,0,0,78660
F,90000001,1,0,0,0,0,0,78660
F,90000200,0,0,0,0,0,0,78660
F,90000201,1,0,0,0,0,0,78660
F,90000400,0,0,0,0,0,0,78660
F,90000401,1,0,0,0,0,0,78660
F,90000800,0,0,0,0,0,0,78660
F,90001000,0,0,0,0,0,0,78660
F,90001200,0,0,0,0,0,0,78660
F,90001201,1,0,0,0,0,0,78660
F,90001600,0,0,0,0,0,0,78660
F,90000000,0,0,0,0,0,0,78720
F,90000001,1,0,0,0,0,0,78720
F,90000200,0,0,0,0,0,0,78720
F,90000201,1,0,0,0,0,0,78720
F,90000400,0,0,0,0,0,0,78720
F,90000401,1,0,0,0,0,0,78720
F,90000800,0,0,0,0,0,0,78720
F,90001000,0,0,0,0,0,0,78720
F,90001200,0,0,0,0,0,0,78720
F,90001201,1,0,0,0,0,0,78720
F,90001600,0,0,0,0,0,0,78720
F,90000000,0,0,0,0,0,0,78780
F,90000001,1,0,0,0,0,0,78780
F,90000200,0,0,0,0,0,0,78780
F,90000201,1,0,0,0,0,0,78780
F,90000400,0,0,0,0,0,0,78780
F,90000401,1,0,0,0,0,0,78780
F,90000800,0,0,0,0,0,0,78780
F,90001000,0,0,0,0,0,0,78780
F,90001200,0,0,0,0,0,0,78780
F,90001201,1,0,0,0,0,0,78780
F,90001600,0,0,0,0,0,0,78780
F,90000000,0,0,0,0,0,0,78840
F,90000001,1,0,0,0,0,0,78840
F,90000200,0,0,0,0,0,0,78840
F,90000201,1,0,0,0,0,0,78840
F,90000400,0,0,0,0,0,0,78840
F,90000401,1,0,0,0,0,0,78840
F,90000800,0,0,0,0,0,0,78840
F,90001000,0,0,0,0,0,0,78840
F,90001200,0,0,0,0,0,0,78840
F,90001201,1,0,0,0,0,0,78840
F,90001600,0,0,0,0,0,0,78840
F,90000000,0,0,0,0,0,0,78900
F,90000001,1,0,0,0,0,0,78900
F,90000200,0,0,0,0,0,0,78900
F,90000201,1,0,0,0,0,0,78900
F,90000400,0,0,0,0,0,0,78900
F,90000401,1,0,0,0,0,0,78900
F,90000800,0,0,0,0,0,0,78900
F,90001000,0,0,0,0,0,0,78900
F,90001200,0,0,0,0,0,0,78900
F,90001201,1,0,0,0,0,0,78900
F,90001600,0,0,0,0,0,0,78900
F,90000000,0,0,0,0,0,0,78960
F,90000001,1,0,0,0,0,0,78960
F,90000200,0,0,0,0,0,0,78960
F,90000201,1,0,0,0,0,0,78960
F,90000400,0,0,0,0,0,0,78960
F,90000401,1,0,0,0,0,0,78960
F,90000800,0,0,0,0,0,0,78960
F,90001000,0,0,0,0,0,0,78960
F,90001200,0,0,0,0,0,0,78960
F,90001201,1,0,0,0,0,0,78960
F,90001600,0,0,0,0,0,0,78960
F,90000000,0,0,0,0,0,0,79020
F,90000001,1,0,0,0,0,0,79020
F,90000200,0,0,0,0,0,0,79020
F,90000201,1,0,0,0,0,0,79020
F,90000400,0,0,0,0,0,0,79020
F,90000401,1,0,0,0,0,0,79020
F,90000800,0,0,0,0,0,0,79020
F,90001000,0,0,0,0,0,0,79020
F,90001200,0,0,0,0,0,0,79020
F,90001201,1,0,0,0,0,0,79020
F,90001600,0,0,0,0,0,0,79020
F,90000000,0,0,0,0,0,0,79080
F,90000001,1,0,0,0,0,0,79080
F,90000200,0,0,0,0,0,0,79080
F,90000201,1,0,0,0,0,0,79080
F,90000400,0,0,0,0,0,0,79080
F,90000401,1,0,0,0,0,0,79080
F,90000800,0,0,0,0,0,0,79080
F,90001000,0,0,0,0,0,0,79080
F,90001200,0,0,0,0,0,0,79080
F,90001201,1,0,0,0,0,0,79080
F,90001600,0,0,0,0,0,0,79080
F,90000000,0,0,0,0,0,0,79140
F,90000001,1,0,0,0,0,0,79140
F,90000200,0,0,0,0,0,0,79140
F,90000201,1,0,0,0,0,0,79140
F,90000400,0,0,0,0,0,0,79140
F,90000401,1,0,0,0,0,0,79140
F,90000800,0,0,0,0,0,0,79140
F,90001000,0,0,0,0,0,0,79140
F,90001200,0,0,0,0,0,0,79140
F,90001201,1,0,0,0,0,0,79140
F,90001600,0,0,0,0,0,0,79140
F,90000000,0,0,0,0,0,0,79200
F,90000001,1,0,0,0,0,0,79200
F,90000200,0,0,0,0,0,0,79200
F,90000201,1,0,0,0,0,0,79200
F,90000400,0,0,0,0,0,0,79200
F,90000401,1,0,0,0,0,0,79200
F,90000800,0,0,0,0,0,0,79200
F,90001000,0,0,0,0,0,0,79200
F,90001200,0,0,0,0,0,0,79200
F,90001201,1,0,0,0,0,0,79200
F,90001600,0,0,0,0,0,0,79200
F,90000000,0,0,0,0,0,0,79260
F,90000001,1,0,0,0,0,0,79260
F,90000200,0,0,0,0,0,0,79260
F,90000201,1,0,0,0,0,0,79260
F,90000400,0,0,0,0,0,0,79260
F,90000401,1,0,0,0,0,0,79260
F,90000800,0,0,0,0,0,0,79260
F,90001000,0,0,0,0,0,0,79260
F,90001200,0,0,0,0,0,0,79260
F,90001201,1,0,0,0,0,0,79260
F,90001600,0,0,0,0,0,0,79260
F,90000000,0,0,0,0,0,0,79320
F,90000001,1,0,0,0,0,0,79320
F,90000200,0,0,0,0,0,0,79320
F,90000201,1,0,0,0,0,0,79320
F,90000400,0,0,0,0,0,0,79320
F,90000401,1,0,0,0,0,0,79320
F,90000800,0,0,0,0,0,0,79320
F,90001000,0,0,0,0,0,0,79320
F,90001200,0,0,0,0,0,0,79320
F,90001201,1,0,0,0,0,0,79320
F,90001600,0,0,0,0,0,0,79320
F,90000000,0,0,0,0,0,0,79380
F,90000001,1,0,0,0,0,0,79380
F,90000200,0,0,0,0,0,0,79380
F,90000201,1,0,0,0,0,0,79380
F,90000400,0,0,0,0,0,0,79380
F,90000401,1,0,0,0,0,0,79380
F,90000800,0,0,0,0,0,0,79380
F,90001000,0,0,0,0,0,0,79380
F,90001200,0,0,0,0,0,0,79380
F,90001201,1,0,0,0,0,0,79380
F,90001600,0,0,0,0,0,0,79380
F,90000000,0,0,0,0,0,0,79440
F,90000001,1,0,0,0,0,0,79440
F,90000200,0,0,0,0,0,0,79440
F,90000201,1,0,0,0,0,0,79440
F,90000400,0,0,0,0,0,0,79440
F,90000401,1,0,0,0,0,0,79440
F,90000800,0,0,0,0,0,0,79440
F,90001000,0,0,0,0,0,0,79440
F,90001200,0,0,0,0,0,0,79440
F,90001201,1,0,0,0,0,0,79440
F,90001600,0,0,0,0,0,0,79440
F,90000000,0,0,0,0,0,0,79500
F,90000001,1,0,0,0,0,0,79500
F,90000200,0,0,0,0,0,0,79500
F,90000201,1,0,0,0,0,0,79500
F,90000400,0,0,0,0,0,0,79500
F,90000401,1,0,0,0,0,0,79500
F,90000800,0,0,0,0,0,0,79500
F,90001000,0,0,0,0,0,0,79500
F,90001200,0,0,0,0,0,0,79500
F,90001201,1,0,0,0,0,0,79500
F,90001600,0,0,0,0,0,0,79500
F,90000000,0,0,0,0,0,0,79560
F,90000001,1,0,0,0,0,0,79560
F,90000200,0,0,0,0,0,0,79560
F,90000201,1,0,0,0,0,0,79560
F,90000400,0,0,0,0,0,0,79560
F,90000401,1,0,0,0,0,0,79560
F,90000800,0,0,0,0,0,0,79560
F,90001000,0,0,0,0,0,0,79560
F,90001200,0,0,0,0,0,0,79560
F,90001201,1,0,0,0,0,0,79560
F,90001600,0,0,0,0,0,0,79560
F,90000000,0,0,0,0,0,0,79620
F,90000001,1,0,0,0,0,0,79620
F,90000200,0,0,0,0,0,0,79620
F,90000201,1,0,0,0,0,0,79620
F,90000400,0,0,0,0,0,0,79620
F,90000401,1,0,0,0,0,0,79620
F,90000800,0,0,0,0,0,0,79620
F,90001000,0,0,0,0,0,0,79620
F,90001200,0,0,0,0,0,0,79620
F,90001201,1,0,0,0,0,0,79620
F,90001600,0,0,0,0,0,0,79620
F,90000000,0,0,0,0,0,0,79680
F,90000001,1,0,0,0,0,0,79680
F,90000200,0,0,0,0,0,0,79680
F,90000201,1,0,0,0,0,0,79680
F,90000400,0,0,0,0,0,0,79680
F,90000401,1,0,0,0,0,0,79680
F,90000800,0,0,0,0,0,0,79680
F,90001000,0,0,0,0,0,0,79680
F,90001200,0,0,0,0,0,0,79680
F,90001201,1,0,0,0,0,0,79680
F,90001600,0,0,0,0,0,0,79680
F,90000000,0,0,0,0,0,0,79740
F,90000001,1,0,0,0,0,0,79740
F,90000200,0,0,0,0,0,0,79740
F,90000201,1,0,0,0,0,0,79740
F,90000400,0,0,0,0,0,0,79740
F,90000401,1,0,0,0,0,0,79740
F,90000800,0,0,0,0,0,0,79740
F,90001000,0,0,0,0,0,0,79740
F,90001200,0,0,0,0,0,0,79740
F,90001201,1,0,0,0,0,0,79740
F,90001600,0,0,0,0,0,0,79740
F,90000000,0,0,0,0,0,0,79800
F,90000001,1,0,0,0,0,0,79800
F,90000200,0,0,0,0,0,0,79800
F,90000201,1,0,0,0,0,0,79800
F,90000400,0,0,0,0,0,0,79800
F,90000401,1,0,0,0,0,0,79800
F,90000800,0,0,0,0,0,0,79800
F,90001000,0,0,0,0,0,0,79800
F,90001200,0,0,0,0,0,0,79800
F,90001201,1,0,0,0,0,0,79800
F,90001600,0,0,0,0,0,0,79800
F,90000000,0,0,0,0,0,0,79860
F,90000001,1,0,0,0,0,0,79860
F,90000200,0,0,0,0,0,0,79860
F,90000201,1,0,0,0,0,0,79860
F,90000400,0,0,0,0,0,0,79860
F,90000401,1,0,0,0,0,0,79860
F,90000800,0,0,0,0,0,0,79860
F,90001000,0,0,0,0,0,0,79860
F,90001200,0,0,0,0,0,0,79860
F,90001201,1,0,0,0,0,0,79860
F,90001600,0,0,0,0,0,0,79860
F,90000000,0,0,0,0,0,0,79920
F,90000001,1,0,0,0,0,0,79920
F,90000200,0,0,0,0,0,0,79920
F,90000201,1,0,0,0,0,0,79920
F,90000400,0,90,1,1,0,0,79920
F,90000401,1,0,1,0,0,0,79920
F,90000800,0,0,0,0,0,0,79920
F,90001000,0,0,0,0,0,0,79920
F,90001200,0,0,0,0,0,0,79920
F,90001201,1,0,0,0,0,0,79920
F,90001600,0,0,0,0,0,0,79920
F,90000000,0,0,0,0,0,0,79980
F,90000001,1,0,0,0,0,0,79980
F,90000200,0,0,0,0,0,0,79980
F,90000201,1,0,0,0,0,0,79980
F,90000400,0,90,1,1,0,0,79980
F,90000401,1,0,1,0,0,0,79980
F,90000800,0,0,0,0,0,0,79980
F,90001000,0,0,0,0,0,0,79980
F,90001200,0,0,0,0,0,0,79980
F,90001201,1,0,0,0,0,0,79980
F,90001600,0,0,0,0,0,0,79980
F,90000000,0,0,0,0,0,0,80040
F,90000001,1,0,0,0,0,0,80040
F,90000200,0,0,0,0,0,0,80040
F,90000201,1,0,0,0,0,0,80040
F,90000400,0,90,1,1,0,0,80040
F,90000401,1,0,1,0,0,0,80040
F,90000800,0,0,0,0,0,0,80040
F,90001000,0,0,0,0,0,0,80040
F,90001200,0,0,0,0,0,0,80040
F,90001201,1,0,0,0,0,0,80040
F,90001600,0,0,0,0,0,0,80040
F,90000000,0,0,0,0,0,0,80100
F,90000001,1,0,0,0,0,0,80100
F,90000200,0,0,0,0,0,0,80100
F,90000201,1,0,0,0,0,0,80100
F,90000400,0,90,1,1,0,0,80100
F,90000401,1,0,1,0,0,0,80100
F,90000800,0,0,0,0,0,0,80100
F,90001000,0,0,0,0,0,0,80100
F,90001200,0,0,0,0,0,0,80100
F,90001201,1,0,0,0,0,0,80100
F,90001600,0,0,0,0,0,0,80100
F,90000000,0,0,0,0,0,0,80160
F,90000001,1,0,0,0,0,0,80160
F,90000200,0,0,0,0,0,0,80160
F,90000201,1,0,0,0,0,0,80160
F,90000400,0,90,1,1,0,0,80160
F,90000401,1,0,1,0,0,0,80160
F,90000800,0,0,0,0,0,0,80160
F,90001000,0,0,0,0,0,0,80160
F,90001200,0,0,0,0,0,0,80160
F,90001201,1,0,0,0,0,0,80160
F,90001600,0,0,0,0,0,0,80160
F,90000000,0,0,0,0,0,0,80220
F,90000001,1,0,0,0,0,0,80220
F,90000200,0,0,0,0,0,0,80220
F,90000201,1,0,0,0,0,0,80220
F,90000400,0,90,1,1,0,0,80220
F,90000401,1,0,1,0,0,0,80220
F,90000800,0,0,0,0,0,0,80220
F,90001000,0,0,0,0,0,0,80220
F,90001200,0,0,0,0,0,0,80220
F,90001201,1,0,0,0,0,0,80220
F,90001600,0,0,0,0,0,0,80220
F,90000000,0,0,0,0,0,0,80280
F,90000001,1,0,0,0,0,0,80280
F,90000200,0,0,0,0,0,0,80280
F,90000201,1,0,0,0,0,0,80280
F,90000400,0,90,1,1,0,0,80280
F,90000401,1,0,1,0,0,0,80280
F,90000800,0,0,0,0,0,0,80280
F,90001000,0,0,0,0,0,0,80280
F,90001200,0,0,0,0,0,0,80280
F,90001201,1,0,0,0,0,0,80280
F,90001600,0,0,0,0,0,0,80280
F,90000000,0,0,0,0,0,0,80340
F,90000001,1,0,0,0,0,0,80340
F,90000200,0,0,0,0,0,0,80340
F,90000201,1,0,0,0,0,0,80340
F,90000400,0,90,1,1,0,0,80340
F,90000401,1,0,1,0,0,0,80340
F,90000800,0,0,0,0,0,0,80340
F,90001000,0,0,0,0,0,0,80340
F,90001200,0,0,0,0,0,0,80340
F,90001201,1,0,0,0,0,0,80340
F,90001600,0,0,0,0,0,0,80340
F,90000000,0,0,0,0,0,0,80400
F,90000001,1,0,0,0,0,0,80400
F,90000200,0,0,0,0,0,0,80400
F,90000201,1,0,0,0,0,0,80400
F,90000400,0,90,1,1,0,0,80400
F,90000401,1,0,1,0,0,0,80400
F,90000800,0,0,0,0,0,0,80400
F,90001000,0,0,0,0,0,0,80400
F,90001200,0,0,0,0,0,0,80400
F,90001201,1,0,0,0,0,0,80400
F,90001600,0,0,0,0,0,0,80400
F,90000000,0,0,0,0,0,0,80460
F,90000001,1,0,0,0,0,0,80460
F,90000200,0,0,0,0,0,0,80460
F,90000201,1,0,0,0,0,0,80460
F,90000400,0,90,1,1,0,0,80460
F,90000401,1,0,1,0,0,0,80460
F,90000800,0,0,0,0,0,0,80460
F,90001000,0,0,0,0,0,0,80460
F,90001200,0,0,0,0,0,0,80460
F,90001201,1,0,0,0,0,0,80460
F,90001600,0,0,0,0,0,0,80460
F,90000000,0,0,0,0,0,0,80520
F,90000001,1,0,0,0,0,0,80520
F,90000200,0,0,0,0,0,0,80520
F,90000201,1,0,0,0,0,0,80520
F,90000400,0,90,1,1,0,0,80520
F,90000401,1,0,1,0,0,0,80520
F,90000800,0,0,0,0,0,0,80520
F,90001000,0,0,0,0,0,0,80520
F,90001200,0,0,0,0,0,0,80520
F,90001201,1,0,0,0,0,0,80520
F,90001600,0,0,0,0,0,0,80520
F,90000000,0,0,0,0,0,0,80580
F,90000001,1,0,0,0,0,0,80580
F,90000200,0,0,0,0,0,0,80580
F,90000201,1,0,0,0,0,0,80580
F,90000400,0,90,1,1,0,0,80580
F,90000401,1,0,1,0,0,0,80580
F,90000800,0,0,0,0,0,0,80580
F,90001000,0,0,0,0,0,0,80580
F,90001200,0,0,0,0,0,0,80580
F,90001201,1,0,0,0,0,0,80580
F,90001600,0,0,0,0,0,0,80580
F,90000000,0,0,0,0,0,0,80640
F,90000001,1,0,0,0,0,0,80640
F,90000200,0,0,0,0,0,0,80640
F,90000201,1,0,0,0,0,0,80640
F,90000400,0,90,1,1,0,0,80640
F,90000401,1,0,1,0,0,0,80640
F,90000800,0,0,0,0,0,0,80640
F,90001000,0,0,0,0,0,0,80640
F,90001200,0,0,0,0,0,0,80640
F,90001201,1,0,0,0,0,0,80640
F,90001600,0,0,0,0,0,0,80640
F,90000000,0,0,0,0,0,0,80700
F,90000001,1,0,0,0,0,0,80700
F,90000200,0,0,0,0,0,0,80700
F,90000201,1,0,0,0,0,0,80700
F,90000400,0,90,1,1,0,0,80700
F,90000401,1,0,1,0,0,0,80700
F,90000800,0,0,0,0,0,0,80700
F,90001000,0,0,0,0,0,0,80700
F,90001200,0,0,0,0,0,0,80700
F,90001201,1,0,0,0,0,0,80700
F,90001600,0,0,0,0,0,0,80700
F,90000000,0,90,1,1,0,0,80760
F,90000001,1,0,1,0,0,0,80760
F,90000200,0,0,0,0,0,0,80760
F,90000201,1,0,0,0,0,0,80760
F,90000400,0,90,1,1,0,0,80760
F,90000401,1,0,1,0,0,0,80760
F,90000800,0,0,0,0,0,0,80760
F,90001000,0,0,0,0,0,0,80760
F,90001200,0,0,0,0,0,0,80760
F,90001201,1,0,0,0,0,0,80760
F,90001600,0,0,0,0,0,0,80760
F,90000000,0,90,1,1,0,0,80820
F,90000001,1,0,1,0,0,0,80820
F,90000200,0,0,0,0,0,0,80820
F,90000201,1,0,0,0,0,0,80820
F,90000400,0,90,1,1,0,0,80820
F,90000401,1,0,1,0,0,0,80820
F,90000800,0,0,0,0,0,0,80820
F,90001000,0,0,0,0,0,0,80820
F,90001200,0,0,0,0,0,0,80820
F,90001201,1,0,0,0,0,0,80820
F,90001600,0,0,0,0,0,0,80820
F,90000000,0,90,1,1,0,0,80880
F,90000001,1,0,1,0,0,0,80880
F,90000200,0,0,0,0,0,0,80880
F,90000201,1,0,0,0,0,0,80880
F,90000400,0,90,1,1,0,0,80880
F,90000401,1,0,1,0,0,0,80880
F,90000800,0,0,0,0,0,0,80880
F,90001000,0,0,0,0,0,0,80880
F,90001200,0,0,0,0,0,0,80880
F,90001201,1,0,0,0,0,0,80880
F,90001600,0,0,0,0,0,0,80880
F,90000000,0,90,1,1,0,0,80940
F,90000001,1,0,1,0,0,0,80940
F,90000200,0,0,0,0,0,0,80940
F,90000201,1,0,0,0,0,0,80940
F,90000400,0,90,1,1,0,0,80940
F,90000401,1,0,1,0,0,0,80940
F,90000800,0,0,0,0,0,0,80940
F,90001000,0,0,0,0,0,0,80940
F,90001200,0,0,0,0,0,0,80940
F,90001201,1,0,0,0,0,0,80940
F,90001600,0,0,0,0,0,0,80940
F,90000000,0,90,1,1,0,0,81000
F,90000001,1,0,1,0,0,0,81000
F,90000200,0,0,0,0,0,0,81000
F,90000201,1,0,0,0,0,0,81000
F,90000400,0,90,1,1,0,0,81000
F,90000401,1,0,1,0,0,0,81000
F,90000800,0,0,0,0,0,0,81000
F,90001000,0,0,0,0,0,0,81000
F,90001200,0,0,0,0,0,0,81000
F,90001201,1,0,0,0,0,0,81000
F,90001600,0,0,0,0,0,0,81000
F,90000000,0,90,1,1,0,0,81060
F,90000001,1,0,1,0,0,0,81060
F,90000200,0,0,0,0,0,0,81060
F,90000201,1,0,0,0,0,0,81060
F,90000400,0,90,1,1,0,0,81060
F,90000401,1,0,1,0,0,0,81060
F,90000800,0,0,0,0,0,0,81060
F,90001000,0,0,0,0,0,0,81060
F,90001200,0,0,0,0,0,0,81060
F,90001201,1,0,0,0,0,0,81060
F,90001600,0,0,0,0,0,0,81060
F,90000000,0,90,1,1,0,0,81120
F,90000001,1,0,1,0,0,0,81120
F,90000200,0,0,0,0,0,0,81120
F,90000201,1,0,0,0,0,0,81120
F,90000400,0,90,1,1,0,0,81120
F,90000401,1,0,1,0,0,0,81120
F,90000800,0,0,0,0,0,0,81120
F,90001000,0,0,0,0,0,0,81120
F,90001200,0,0,0,0,0,0,81120
F,90001201,1,0,0,0,0,0,81120
F,90001600,0,0,0,0,0,0,81120
F,90000000,0,90,1,1,0,0,81180
F,90000001,1,0,1,0,0,0,81180
F,90000200,0,0,0,0,0,0,81180
F,90000201,1,0,0,0,0,0,81180
F,90000400,0,90,1,1,0,0,81180
F,90000401,1,0,1,0,0,0,81180
F,90000800,0,0,0,0,0,0,81180
F,90001000,0,0,0,0,0,0,81180
F,90001200,0,0,0,0,0,0,81180
F,90001201,1,0,0,0,0,0,81180
F,90001600,0,0,0,0,0,0,81180
F,90000000,0,90,1,1,0,0,81240
F,90000001,1,0,1,0,0,0,81240
F,90000200,0,0,0,0,0,0,81240
F,90000201,1,0,0,0,0,0,81240
F,90000400,0,90,1,1,0,0,81240
F,90000401,1,0,1,0,0,0,81240
F,90000800,0,0,0,0,0,0,81240
F,90001000,0,0,0,0,0,0,81240
F,90001200,0,0,0,0,0,0,81240
F,90001201,1,0,0,0,0,0,81240
F,90001600,0,0,0,0,0,0,81240
F,90000000,0,90,1,1,0,0,81300
F,90000001,1,0,1,0,0,0,81300
F,90000200,0,0,0,0,0,0,81300
F,90000201,1,0,0,0,0,0,81300
F,90000400,0,90,1,1,0,0,81300
F,90000401,1,0,1,0,0,0,81300
F,90000800,0,0,0,0,0,0,81300
F,90001000,0,0,0,0,0,0,81300
F,90001200,0,0,0,0,0,0,81300
F,90001201,1,0,0,0,0,0,81300
